phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,blend_source,blend_weight,selected_alignment,stage1_source,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404682274247492,0.6564204677597534,0.6404682274247492,0.6781980347694634,598,35,28,0.627983351640068,0.6211670703634989,0.5936480388753904,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6521739130434783,0.6679378524914238,0.6521739130434783,0.694855253212396,598,35,28,0.6431681419741121,0.6383229188139902,0.5884415133634154,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.637123745819398,0.6491713180998895,0.637123745819398,0.6721436130007559,598,35,28,0.6279584760181774,0.6217516792070363,0.5884068031933357,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.725752508361204,0.746137308458737,0.725752508361204,0.7695288943860373,598,35,28,0.7242681613577137,0.7235508572115714,0.5783061437001041,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6053511705685619,0.6028384214991357,0.6053511705685619,0.5733238507524222,598,35,28,0.6038363377915618,0.5971337095444238,0.6173203748698368,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.725752508361204,0.746160929018072,0.725752508361204,0.7695477908335051,598,35,28,0.7252217268635179,0.7244248179069608,0.578965636931621,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.725752508361204,0.7625299766371195,0.725752508361204,0.7826430289287433,598,35,28,0.7256777799315113,0.7249208496529924,0.5793474488024991,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7274247491638796,0.765208548065691,0.7274247491638796,0.7847858860716003,598,35,28,0.726754538993345,0.7260688088366659,0.5816036098576883,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7307692307692307,0.7678275956847386,0.7307692307692307,0.7872779495636638,598,35,28,0.7227246882470763,0.7216194040747611,0.5834779590419993,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.7290969899665551,0.7666966433037862,0.7290969899665551,0.7859763622620766,598,35,28,0.7271987465271047,0.7267065639387067,0.5798333911836168,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.725752508361204,0.7662478526764241,0.725752508361204,0.786807805950663,598,35,28,0.7268137666645129,0.7265553923589637,0.5807011454356127,28
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.553082191780822,0.5494491619491619,0.553082191780822,0.5333321308321308,584,30,26,0.5457912833694083,0.5414405039405039,0.5862747201659335,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6267123287671232,0.6368876493876494,0.6267123287671232,0.6421412538079204,584,30,26,0.6280566829004328,0.6281401468901469,0.6986732467904017,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5512654012654012,0.5547945205479452,0.5351046176046176,584,30,26,0.5469023944805194,0.5426157176157176,0.5887422665665344,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5513569763569763,0.5547945205479452,0.5351839826839826,584,30,26,0.5469333964646464,0.5426767676767678,0.590637628294532,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5667808219178082,0.56369671994672,0.5667808219178082,0.555799062049062,584,30,26,0.5572111742424243,0.5529331779331779,0.5964309981046383,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5856164383561644,0.587730093980094,0.5856164383561644,0.5860062930896265,584,30,26,0.577988704004329,0.575341094091094,0.6032614526338376,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5702054794520548,0.568702824952825,0.5702054794520548,0.5700450937950937,584,30,26,0.5574666305916306,0.5541007603507604,0.5890641204448737,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.583904109589041,0.5875545750545751,0.583904109589041,0.5932615840949175,584,30,26,0.5760913825757575,0.5743719243719243,0.5921396130601152,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6267123287671232,0.6368876493876494,0.6267123287671232,0.6421412538079204,584,30,26,0.6280566829004328,0.6281401468901469,0.6986732467904017,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.559931506849315,0.5530841843341844,0.559931506849315,0.5484401555234888,584,30,26,0.5565141369047619,0.5496008621008621,0.5943210671244143,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5484952547452548,0.5547945205479452,0.5444630832130832,584,30,26,0.5520225694444444,0.5447066822066823,0.5958588134320353,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5684931506849316,0.5670315795315796,0.5684931506849316,0.5679353054353055,584,30,26,0.5689299242424242,0.5641899766899766,0.5996495368880307,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.589041095890411,0.5835976523476524,0.589041095890411,0.5809036796536797,584,30,26,0.5836856286075036,0.5788794538794538,0.6063727067911169,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5633561643835616,0.5624884374884375,0.5633561643835616,0.5639979156645823,584,30,26,0.5625621167027417,0.5574337699337699,0.5952508672173944,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5873287671232876,0.5848861786361786,0.5873287671232876,0.5922717251883918,584,30,26,0.5832306322150071,0.5791911791911791,0.5972177520294675,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6267774846681096,0.6221640396640397,0.6458892107427672,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6267123287671232,0.6368876493876494,0.6267123287671232,0.6421412538079204,584,30,26,0.6280566829004328,0.6281401468901469,0.6986732467904017,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.648462185962186,0.6404109589041096,0.6391037357704026,584,30,26,0.6286240755772006,0.6239122914122915,0.646032256910918,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6386986301369864,0.6470376845376846,0.6386986301369864,0.6378691678691679,584,30,26,0.6272351866883116,0.6224877899877901,0.6466402031255589,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.6496348558848559,0.6404109589041096,0.6336385682219016,584,30,26,0.6309405438311688,0.6269164631664631,0.6488931802739335,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404109589041096,0.6468570781070782,0.6404109589041096,0.630120049703383,584,30,26,0.633569512085137,0.6315860990860991,0.6517541036369487,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.636986301369863,0.6459718522218523,0.636986301369863,0.6304639650472984,584,30,26,0.627539006132756,0.623146621896622,0.6466402031255588,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6335616438356164,0.6417136104636106,0.6335616438356164,0.6281623777457112,584,30,26,0.6254481195887445,0.6216571391571393,0.647999141722991,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.660958904109589,0.6519307081807082,0.660958904109589,0.6451785714285715,584,30,26,0.630915404040404,0.6295780608280608,0.5925329900225298,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6267123287671232,0.6368876493876494,0.6267123287671232,0.6421412538079204,584,30,26,0.6280566829004328,0.6281401468901469,0.6986732467904017,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6592465753424658,0.6511116198616199,0.6592465753424658,0.6444686948853615,584,30,26,0.6300647095959596,0.6287589725089725,0.5933555054893966,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6523972602739726,0.6383674196174197,0.6523972602739726,0.631571869488536,584,30,26,0.6201006718975469,0.6160147722647723,0.5937488824518113,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6626712328767124,0.6521672771672772,0.6626712328767124,0.644457671957672,584,30,26,0.629338135822511,0.6261065323565322,0.5952508672173944,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6626712328767124,0.6507122507122508,0.6626712328767124,0.6431966490299824,584,30,26,0.6295216675685427,0.6265586265586266,0.5996137753459929,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.648972602739726,0.6361975986975987,0.648972602739726,0.6287654320987655,584,30,26,0.6234266774891776,0.6204085266585266,0.5927833208167935,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.666095890410959,0.6581883394383395,0.666095890410959,0.6593981481481481,584,30,26,0.6387368100649351,0.6370962370962372,0.5944283517505274,26
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5614886731391586,0.5907741510415013,0.5614886731391586,0.5739047229225801,618,28,24,0.5646544015425135,0.5834967578717579,0.5829488024609977,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6542003134917866,0.6197411003236246,0.6064140257890258,618,28,24,0.6361369787943215,0.650612990404657,0.7162162162162162,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.593835493634094,0.5647249190938511,0.5766881696345981,618,28,24,0.5671116664997784,0.5860199060199061,0.5858785614883175,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5614886731391586,0.5900951386958224,0.5614886731391586,0.5733227123405694,618,28,24,0.5641590635471755,0.5828100294766961,0.5882956126858565,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5663430420711975,0.5963826878506961,0.5663430420711975,0.5739057536378966,618,28,24,0.5709787590032345,0.590600032683366,0.5970482677799751,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5792880258899676,0.6127145522582184,0.5792880258899676,0.588327799845657,618,28,24,0.5893362368012717,0.6070763264513265,0.6091701457555116,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5598705501618123,0.5887030107166846,0.5598705501618123,0.5663433953612526,618,28,24,0.5687504317749073,0.5874452707786041,0.5860250494396836,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5711974110032363,0.60290840601583,0.5711974110032363,0.5452676060711775,618,28,24,0.5807158168172154,0.59796101660685,0.5884787226250641,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.5779798387315869,0.5995829671871339,0.6113674650260016,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6542003134917866,0.6197411003236246,0.6064140257890258,618,28,24,0.6361369787943215,0.650612990404657,0.7162162162162162,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5841423948220065,0.6135561652566941,0.5841423948220065,0.5888053348767635,618,28,24,0.585356135705786,0.6080870441287108,0.6160550794697136,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5938511326860841,0.6288201877385314,0.5938511326860841,0.6018619079333364,618,28,24,0.6018487243137594,0.6226175522008855,0.6205962059620596,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5954692556634305,0.6345139918477444,0.5954692556634305,0.6079859558430988,618,28,24,0.603355337358834,0.6235679405471072,0.6282502014209331,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5889967637540453,0.6250849974901832,0.5889967637540453,0.5648257298257298,618,28,24,0.59977705860573,0.6210753444086777,0.6125393686369296,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.598705501618123,0.6376854891038327,0.598705501618123,0.5844465653394225,618,28,24,0.6081656785328113,0.6286510634427301,0.6132351864059181,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.638309598378774,0.6213592233009708,0.6555644752073323,618,28,24,0.6220236736845128,0.6302661381828049,0.556251373324544,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6542003134917866,0.6197411003236246,0.6064140257890258,618,28,24,0.6361369787943215,0.650612990404657,0.7162162162162162,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6362803775995532,0.6213592233009708,0.6538251431108574,618,28,24,0.6195151973124001,0.6272200523242191,0.556837325130008,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6373220442662199,0.6229773462783171,0.6547180002537145,618,28,24,0.6196026098998128,0.627220052324219,0.5575697648868381,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.627831715210356,0.6441991584159734,0.627831715210356,0.6550354605711749,618,28,24,0.6236124889096918,0.6326036502078168,0.56079249981689,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6262135922330098,0.6596186311574277,0.6262135922330098,0.6622516372516373,618,28,24,0.6290456047449055,0.6484442602150935,0.5656632241998095,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_rank_0p25,base_session_rank,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6318761020004248,0.6197411003236246,0.6392219685076828,618,28,24,0.6155622058594087,0.6238635708427376,0.5573134109719475,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,eeg_plus_base_rank_0p50,base_session_rank,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6294498381877023,0.6481076267297565,0.6294498381877023,0.6534479871979872,618,28,24,0.6264940770185525,0.6365198959990627,0.5589247784369735,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,eeg_only,eeg_score,0.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6537216828478964,0.6478039692827813,0.6537216828478964,0.6543356246927675,618,28,24,0.6634221256598879,0.6647462799546133,0.5586318025342415,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,base_only,base_logit,1.0,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6542003134917866,0.6197411003236246,0.6064140257890258,618,28,24,0.6361369787943215,0.650612990404657,0.7162162162162162,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p05,base_logit,0.05,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6553398058252428,0.650118784097596,0.6553398058252428,0.6563197516768945,618,28,24,0.662528574766337,0.6642833169916503,0.5598769501208526,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p10,base_logit,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.656957928802589,0.6516619939741393,0.656957928802589,0.6576425029996458,618,28,24,0.6640825763203385,0.6658265268681935,0.5611220977074636,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p25,base_logit,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6504854368932039,0.662158788845934,0.6504854368932039,0.6658957081278511,618,28,24,0.6657792770555009,0.6775385995177663,0.5644546986010401,24
V2-N,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,eeg_plus_base_0p50,base_logit,0.5,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6456310679611651,0.6593050356303387,0.6456310679611651,0.6635540616790616,618,28,24,0.6599916691699907,0.6711029749571417,0.5706438145462536,24
