experiment_id,suite,fold,model,ablation,normalization,encoder,seed,train_count,dev_count,params,trainable_params,best_epoch,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
G_groupkfold_group2_new-user-E0_s1,groupkfold,group2,new-user-E0,E0,global_train_zscore,mlp,1,2261,587,25076,25001,20,0.6809041717323016,0.6735880574973092,0.6849611708482676,0.5655980440049647,0.18218031859587197,0.04423239773946263,8.529
G_groupkfold_group2_new-user-E0_s2,groupkfold,group2,new-user-E0,E0,global_train_zscore,mlp,2,2261,587,25076,25001,45,0.6601794204796395,0.6557854420105852,0.6648596176821983,0.5979277891632302,0.1963640505048091,0.08065122265778961,12.378
G_groupkfold_group2_new-user-E0_s3,groupkfold,group2,new-user-E0,E0,global_train_zscore,mlp,3,2261,587,25076,25001,17,0.6770946355196015,0.670469082466049,0.675731780167264,0.5668372252543075,0.1829844360021962,0.039420616509373535,6.298
G_groupkfold_group2_new-user-E0_s4,groupkfold,group2,new-user-E0,E0,global_train_zscore,mlp,4,2261,587,25076,25001,21,0.6912965661171652,0.684805149007205,0.69171146953405,0.5639066517591556,0.1816971511155316,0.0461073878756301,7.036
G_groupkfold_group2_new-user-E1_s0,groupkfold,group2,new-user-E1,E1,global_train_zscore,mlp,0,2261,587,25076,25001,18,0.6767145063806292,0.6720073439305828,0.6278823178016727,0.6535813794204144,0.21556472863004145,0.13852082398935198,6.601
G_groupkfold_group2_new-user-E1_s1,groupkfold,group2,new-user-E1,E1,global_train_zscore,mlp,1,2261,587,25076,25001,46,0.6892885704878357,0.6849561066796489,0.6437275985663082,0.7003808947844665,0.2288177753543064,0.1442710720468722,12.553
G_groupkfold_group2_new-user-E1_s2,groupkfold,group2,new-user-E1,E1,global_train_zscore,mlp,2,2261,587,25076,25001,44,0.6763090203975719,0.6722742323243671,0.654495221027479,0.6621113482862991,0.2146232689140115,0.1265390990260332,13.444
G_groupkfold_group2_new-user-E1_s3,groupkfold,group2,new-user-E1,E1,global_train_zscore,mlp,3,2261,587,25076,25001,47,0.6835547066248322,0.6814288664811078,0.6441457586618876,0.6694865322589593,0.21905385498760183,0.13667944164766727,17.66720724105835
G_groupkfold_group2_new-user-E1_s4,groupkfold,group2,new-user-E1,E1,global_train_zscore,mlp,4,2261,587,25076,25001,60,0.6843385753638913,0.6800661608704245,0.6319743130227,0.7329591802184467,0.23020396704610896,0.1667563141147826,15.352914333343506
G_groupkfold_group2_new-user-E2_s0,groupkfold,group2,new-user-E2,E2,global_train_zscore,mlp,0,2261,587,25076,25001,45,0.7153002240698845,0.7073592421073042,0.654047192353644,0.6602756137828817,0.22282125292549992,0.15630622880927733,13.348160028457642
G_groupkfold_group2_new-user-E2_s1,groupkfold,group2,new-user-E2,E2,global_train_zscore,mlp,1,2261,587,25076,25001,16,0.6974103179490291,0.6897378885797322,0.6612753882915174,0.5891904806926924,0.19203854491214312,0.08434189922788059,6.696990966796875
G_groupkfold_group2_new-user-E2_s2,groupkfold,group2,new-user-E2,E2,global_train_zscore,mlp,2,2261,587,25076,25001,19,0.6826766697894419,0.6777164564984753,0.6645459976105138,0.5994002144043323,0.19568665963626083,0.09674642388086287,7.263558387756348
G_groupkfold_group2_new-user-E2_s3,groupkfold,group2,new-user-E2,E2,global_train_zscore,mlp,3,2261,587,25076,25001,26,0.6956001051260747,0.690715497537203,0.6539874551971326,0.6153192932513925,0.20298976721667986,0.12452624516194465,8.868449211120605
G_groupkfold_group2_new-user-E2_s4,groupkfold,group2,new-user-E2,E2,global_train_zscore,mlp,4,2261,587,25076,25001,31,0.6983228638055584,0.6911998532275749,0.6506720430107527,0.609680339884692,0.1997692691950129,0.10194846196972734,10.388463497161865
G_groupkfold_group2_new-user-E5_s0,groupkfold,group2,new-user-E5,E5,global_train_zscore,mlp,0,2261,587,25076,25001,7,0.6832589886032266,0.6795408234770384,0.6660692951015531,0.5779112082123824,0.18647858682797722,0.04904510646370835,4.056050539016724
G_groupkfold_group2_new-user-E5_s1,groupkfold,group2,new-user-E5,E5,global_train_zscore,mlp,1,2261,587,25076,25001,8,0.6719416995042832,0.6665819379536938,0.6323775388291517,0.5962722782237795,0.1938476372192456,0.05425748449343416,4.372325897216797
