score_variant,variant_family,real_candidate,control_candidate,control_type,mean_real_protocol_gauc,mean_control_protocol_gauc,delta_protocol_gauc,delta_protocol_macro_user_auc,delta_event_transfer_gauc,real_beats_control
margin_power0p35_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6776391360640248,0.5954246208132016,0.08221451525082324,0.09009932187903302,0.08753981697406354,True
margin_power0p35_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6794835259161863,0.6013430400942905,0.07814048582189581,0.07620935027051567,0.07789020331064156,True
margin_power0p35_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6794835259161863,0.6379757926766375,0.041507733239548816,0.03225061103563742,0.033940577862617616,True
margin_power0p35_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6794835259161863,0.6000837788416502,0.07939974707453612,0.08418934155835844,0.08285813035500578,True
margin_power0p35_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6798332073796549,0.6059076859123985,0.0739255214672564,0.06828903955852306,0.07334918326177553,True
margin_power0p35_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6798332073796549,0.6393043655194035,0.04052884186025141,0.025647562059557094,0.03249960903233495,True
margin_power0p35_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6798332073796549,0.6024100842216689,0.07742312315798605,0.0770794297085714,0.08119770509135038,True
margin_power0p35_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6785792368240023,0.6081449575852163,0.07043427923878609,0.06222871283783227,0.07098974877168218,True
margin_power0p35_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6785792368240023,0.6397528354898669,0.038826401334135396,0.021272347880238685,0.03180318480236932,True
margin_power0p35_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6785792368240023,0.6055742669789982,0.07300496984500415,0.06994276892867268,0.07704602831255347,True
margin_power0p35_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6769763866877266,0.6127896841935769,0.0641867024941497,0.055990982799411615,0.06504224919054902,True
margin_power0p35_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6769763866877266,0.6402928782572815,0.0366835084304451,0.01766377769096117,0.02967823748849019,True
margin_power0p35_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6769763866877266,0.6103760427751246,0.06660034391260206,0.06148947696101126,0.07056643857719724,True
margin_power0p3_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6756975219324226,0.596619301460949,0.07907822047147361,0.075420308392388,0.08074456620040638,True
margin_power0p3_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6756975219324226,0.6323242867109997,0.04337323522142289,0.03208979579952054,0.03933458451909344,True
margin_power0p3_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6756975219324226,0.5937895273260175,0.08190799460640508,0.08284103680668786,0.08752021754547745,True
margin_power0p3_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6784184463400016,0.5993312729515798,0.07908717338842175,0.07956185647733605,0.0808969077827677,True
margin_power0p3_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6784184463400016,0.6371856588355949,0.04123278750440673,0.035256472687040574,0.03588139557542391,True
margin_power0p3_base0p025,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6784184463400016,0.5962058017372958,0.08221264460270583,0.08949499565891195,0.08625992767579149,True
margin_power0p3_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6794007725949704,0.6025709537819439,0.07682981881302653,0.07366722667792747,0.0760066336191284,True
margin_power0p3_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6794007725949704,0.6388593699627487,0.040541402632221724,0.030168134054502804,0.03207099072104358,True
margin_power0p3_base0p05,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6794007725949704,0.60040192493398,0.07899884766099041,0.08116382713008774,0.08215158305125103,True
margin_power0p3_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.679126762183887,0.6071400093379195,0.07198675284596756,0.06392447912753108,0.07209003711117756,True
margin_power0p3_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.679126762183887,0.6403030333807148,0.0388237288031722,0.021814772013123318,0.0316600016484585,True
margin_power0p3_base0p075,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.679126762183887,0.6038123240274891,0.07531443815639793,0.07230401391956476,0.07889794591419708,True
margin_power0p3_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6784335462017219,0.6102187662430698,0.0682147799586521,0.05979921376257813,0.0691301007760291,True
margin_power0p3_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6784335462017219,0.6411999733216419,0.03723357288008,0.018618316038502503,0.03024458443136524,True
margin_power0p3_base0p1,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6784335462017219,0.6076262555273698,0.0708072906743521,0.066833546444246,0.0747799966565117,True
margin_power0p3_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6738658275290113,0.6146701921340952,0.05919563539491601,0.04882272948813371,0.05968038091384098,True
margin_power0p3_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6738658275290113,0.640266687948069,0.033599139580942294,0.01674645362746885,0.02751821893970907,True
margin_power0p3_base0p15,fine_power_base_grid,V2H-local-real,V2H-local-zero,zero_eeg_control,0.6738658275290113,0.6129333311883894,0.06093249634062181,0.05784987722352575,0.06643843512497138,True
margin_power0p4_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-H2_E0,H2_E0_non_eeg,0.6756975219324226,0.596619301460949,0.07907822047147361,0.075420308392388,0.08074456620040638,True
margin_power0p4_base0p0,fine_power_base_grid,V2H-local-real,V2H-local-shuffle,shuffle_eeg_control,0.6756975219324226,0.6323242867109997,0.04337323522142289,0.03208979579952054,0.03933458451909344,True
