phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p05,fine_power_base_grid,0.35,0.05,0.6538461538461539,0.6619733507233506,0.6538461538461539,0.6608302068302068,598,35,28,0.6306294286145032,0.6316300333264621,0.6380770565775773,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p075,fine_power_base_grid,0.35,0.075,0.6538461538461539,0.6617182486825344,0.6538461538461539,0.6606261251975537,598,35,28,0.6288502293726175,0.628894772555487,0.638562998958695,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p1,fine_power_base_grid,0.35,0.1,0.6521739130434783,0.6591058148201004,0.6521739130434783,0.6585361781076066,598,35,28,0.6272878034072065,0.6270476448155021,0.6391530718500521,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p15,fine_power_base_grid,0.35,0.15,0.6505016722408027,0.6574027724920583,0.6505016722408027,0.6577689823404109,598,35,28,0.6230767159871637,0.6216952260702262,0.6405761888233252,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p0,fine_power_base_grid,0.4,0.0,0.6555183946488294,0.6693733812483812,0.6555183946488294,0.6683222703222702,598,35,28,0.6328600503973638,0.635147091664949,0.6380423464074974,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p025,fine_power_base_grid,0.4,0.025,0.6521739130434783,0.6677481050695336,0.6521739130434783,0.665450010307153,598,35,28,0.6332082014171566,0.6355765563801279,0.6381811870878167,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p05,fine_power_base_grid,0.4,0.05,0.6538461538461539,0.6619733507233506,0.6538461538461539,0.6608302068302068,598,35,28,0.6315533802847236,0.6324803734625164,0.638320027768136,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p075,fine_power_base_grid,0.4,0.075,0.6521739130434783,0.6610804935804936,0.6521739130434783,0.6601159211159211,598,35,28,0.6314088647670737,0.6327213031677319,0.6384588684484553,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p1,fine_power_base_grid,0.4,0.1,0.6538461538461539,0.6605939100581957,0.6538461538461539,0.6597266542980827,598,35,28,0.6286559626111865,0.6285357400535972,0.638528288788615,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p15,fine_power_base_grid,0.4,0.15,0.6488294314381271,0.6565099153492009,0.6488294314381271,0.657054696626125,598,35,28,0.6220319398677607,0.620802368927369,0.6398819854217286,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p0,fine_power_base_grid,0.5,0.0,0.6555183946488294,0.6693733812483812,0.6555183946488294,0.6683222703222702,598,35,28,0.6328600503973638,0.635147091664949,0.6380423464074974,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p025,fine_power_base_grid,0.5,0.025,0.6538461538461539,0.6704953578167864,0.6538461538461539,0.6686246134817563,598,35,28,0.6344745967134027,0.636658807462379,0.638111766747657,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p05,fine_power_base_grid,0.5,0.05,0.6555183946488294,0.6665670771027913,0.6555183946488294,0.6645051879337592,598,35,28,0.6328883719928496,0.6343955284133856,0.638320027768136,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p075,fine_power_base_grid,0.5,0.075,0.6538461538461539,0.6619733507233506,0.6538461538461539,0.6608302068302068,598,35,28,0.6315533802847236,0.6324803734625164,0.6384241582783755,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p1,fine_power_base_grid,0.5,0.1,0.6521739130434783,0.6610804935804936,0.6521739130434783,0.6601159211159211,598,35,28,0.6314088647670737,0.6327213031677319,0.6384588684484553,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p15,fine_power_base_grid,0.5,0.15,0.6521739130434783,0.6591058148201004,0.6521739130434783,0.6585361781076066,598,35,28,0.6272878034072065,0.6270476448155021,0.6392572023602916,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_score_family,1.0,0.05,0.559931506849315,0.5530841843341844,0.559931506849315,0.5484401555234888,584,30,26,0.5565141369047619,0.5496008621008621,0.5943210671244143,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,reference_score_family,0.5,0.05,0.5633561643835616,0.5609418359418359,0.5633561643835616,0.5626575276575276,584,30,26,0.5605381944444444,0.5550165112665113,0.5953223903014698,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,reference_score_family,0.25,0.05,0.5684931506849316,0.5645539645539646,0.5684931506849316,0.5657880391213724,584,30,26,0.565973575036075,0.5611018611018611,0.5982190752065228,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p0,fine_power_base_grid,0.1,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p025,fine_power_base_grid,0.1,0.025,0.5787671232876712,0.575899100899101,0.5787671232876712,0.5745622895622895,584,30,26,0.5765007215007214,0.5730887168387169,0.6006866216071237,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p05,fine_power_base_grid,0.1,0.05,0.5873287671232876,0.5847869722869723,0.5873287671232876,0.5817360109026776,584,30,26,0.5846022727272727,0.5816644004144004,0.6100203840789615,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p075,fine_power_base_grid,0.1,0.075,0.5941780821917808,0.592993117993118,0.5941780821917808,0.5836892736892737,584,30,26,0.5917798520923521,0.5905573593073593,0.6193183850087616,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p1,fine_power_base_grid,0.1,0.1,0.6027397260273972,0.6062308062308063,0.6027397260273972,0.5951619368286035,584,30,26,0.5991770382395382,0.5985530673030672,0.6247899009405286,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p15,fine_power_base_grid,0.1,0.15,0.6147260273972602,0.6197494634994635,0.6147260273972602,0.6095765191598527,584,30,26,0.6099829770923522,0.6081339956339955,0.634624325000894,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p0,fine_power_base_grid,0.15,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p025,fine_power_base_grid,0.15,0.025,0.5667808219178082,0.564004514004514,0.5667808219178082,0.5653118486451819,584,30,26,0.5637860750360749,0.5591787841787842,0.5975396059078067,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p05,fine_power_base_grid,0.15,0.05,0.5821917808219178,0.5789973914973916,0.5821917808219178,0.5772474747474747,584,30,26,0.579148290945166,0.5761870074370075,0.6033687372599507,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p075,fine_power_base_grid,0.15,0.075,0.5873287671232876,0.5847869722869723,0.5873287671232876,0.5817360109026776,584,30,26,0.5846022727272727,0.5816644004144004,0.6093409147802452,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p1,fine_power_base_grid,0.15,0.1,0.5958904109589042,0.5950942575942576,0.5958904109589042,0.5860393618726952,584,30,26,0.5930819354256854,0.5915901228401228,0.6159568000572185,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p15,fine_power_base_grid,0.15,0.15,0.6044520547945206,0.6078333703333703,0.6044520547945206,0.5965508257174924,584,30,26,0.6009999549062048,0.6001556314056314,0.624861424024604,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p0,fine_power_base_grid,0.2,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p025,fine_power_base_grid,0.2,0.025,0.571917808219178,0.5675123487623488,0.571917808219178,0.5683519721019721,584,30,26,0.5667151424963925,0.56123667998668,0.5963237134785252,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p05,fine_power_base_grid,0.2,0.05,0.5787671232876712,0.5742965367965369,0.5787671232876712,0.5731734006734006,584,30,26,0.57538465007215,0.5713716838716839,0.6001501984765584,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p075,fine_power_base_grid,0.2,0.075,0.5804794520547946,0.5772523772523773,0.5804794520547946,0.5757351290684624,584,30,26,0.5777073187229436,0.5744419931919932,0.6044415835210813,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p1,fine_power_base_grid,0.2,0.1,0.5873287671232876,0.5847869722869723,0.5873287671232876,0.5817360109026776,584,30,26,0.5846022727272727,0.5816644004144004,0.6086256839394915,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p15,fine_power_base_grid,0.2,0.15,0.601027397260274,0.5991184741184741,0.601027397260274,0.5895270161936829,584,30,26,0.5967972132034631,0.5956143393643394,0.6184243464578194,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p0,fine_power_base_grid,0.25,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p025,fine_power_base_grid,0.25,0.025,0.5616438356164384,0.560140553890554,0.5616438356164384,0.5619630832130832,584,30,26,0.5612636408730158,0.5564664502164502,0.5955011980116584,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,fine_power_base_grid,0.25,0.05,0.5684931506849316,0.5645539645539646,0.5684931506849316,0.5657880391213724,584,30,26,0.565973575036075,0.5611018611018611,0.5982190752065228,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p075,fine_power_base_grid,0.25,0.075,0.5787671232876712,0.575899100899101,0.5787671232876712,0.5745622895622895,584,30,26,0.5765007215007214,0.5730887168387169,0.6016164217001037,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p1,fine_power_base_grid,0.25,0.1,0.5787671232876712,0.5751156251156252,0.5787671232876712,0.57335417668751,584,30,26,0.5765788465007214,0.5733736171236171,0.6050137681936845,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p15,fine_power_base_grid,0.25,0.15,0.589041095890411,0.5885262885262885,0.589041095890411,0.5803471220137888,584,30,26,0.5864685921717172,0.5843353405853405,0.6127024997317885,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p3_base0p0,fine_power_base_grid,0.3,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p3_base0p025,fine_power_base_grid,0.3,0.025,0.5633561643835616,0.5609418359418359,0.5633561643835616,0.5626575276575276,584,30,26,0.5605381944444444,0.5550165112665113,0.5953581518435075,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p3_base0p05,fine_power_base_grid,0.3,0.05,0.5684931506849316,0.5654290154290155,0.5684931506849316,0.5665464165464165,584,30,26,0.5636124639249639,0.5584665334665335,0.5972535135715052,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p3_base0p075,fine_power_base_grid,0.3,0.075,0.5753424657534246,0.5710914085914086,0.5753424657534246,0.5703956228956228,584,30,26,0.5725944715007214,0.5682810245310246,0.5993634445517291,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p3_base0p1,fine_power_base_grid,0.3,0.1,0.583904109589041,0.5799589299589301,0.583904109589041,0.578080808080808,584,30,26,0.5804243326118326,0.5771485458985459,0.6026535064191969,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p3_base0p15,fine_power_base_grid,0.3,0.15,0.5873287671232876,0.5828638953638954,0.5873287671232876,0.5800693442360109,584,30,26,0.584946902056277,0.5818850131350132,0.6078389300146623,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p0,fine_power_base_grid,0.35,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p025,fine_power_base_grid,0.35,0.025,0.5565068493150684,0.550899100899101,0.5565068493150684,0.5465464165464166,584,30,26,0.5539756944444444,0.5471105283605284,0.5947859671709044,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p05,fine_power_base_grid,0.35,0.05,0.5667808219178082,0.5651085026085026,0.5667808219178082,0.5662686387686388,584,30,26,0.5642039817821067,0.5591762404262405,0.5965740442727889,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p075,fine_power_base_grid,0.35,0.075,0.5684931506849316,0.5651263088763089,0.5684931506849316,0.5662840708674042,584,30,26,0.5673934659090908,0.5625518000518,0.5986482137109753,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p1,fine_power_base_grid,0.35,0.1,0.577054794520548,0.5734952547452548,0.577054794520548,0.5724789562289562,584,30,26,0.5745475965007214,0.5706848706848707,0.6003647677287846,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p35_base0p15,fine_power_base_grid,0.35,0.15,0.5804794520547946,0.5767181892181893,0.5804794520547946,0.574743065576399,584,30,26,0.5784017631673881,0.5749761812261812,0.6052283374459106,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p0,fine_power_base_grid,0.4,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p025,fine_power_base_grid,0.4,0.025,0.553082191780822,0.5470300532800534,0.553082191780822,0.5420821308321309,584,30,26,0.551470734126984,0.544668525918526,0.594714444086829,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p05,fine_power_base_grid,0.4,0.05,0.565068493150685,0.5643072205572206,0.565068493150685,0.5655741943241942,584,30,26,0.5642039817821067,0.5591762404262405,0.5961449057683368,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p075,fine_power_base_grid,0.4,0.075,0.5684931506849316,0.5648566711066711,0.5684931506849316,0.5660503848003847,584,30,26,0.5648835452741702,0.5602217227217227,0.5976826520759575,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p1,fine_power_base_grid,0.4,0.1,0.5684931506849316,0.5638798701298702,0.5684931506849316,0.5641456228956229,584,30,26,0.567957702020202,0.5634421134421135,0.5992919214676538,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p4_base0p15,fine_power_base_grid,0.4,0.15,0.583904109589041,0.5802794427794429,0.583904109589041,0.5783585858585858,584,30,26,0.5807107909451659,0.5774690587190587,0.6033687372599507,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p0,fine_power_base_grid,0.5,0.0,0.5547945205479452,0.5439673752173753,0.5547945205479452,0.5369278098444764,584,30,26,0.551042794011544,0.5440700503200503,0.5924257053964167,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p025,fine_power_base_grid,0.5,0.025,0.5547945205479452,0.5484545547045548,0.5547945205479452,0.5433166987333654,584,30,26,0.552859623015873,0.5460930273430274,0.594249544040339,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p05,fine_power_base_grid,0.5,0.05,0.5633561643835616,0.5609418359418359,0.5633561643835616,0.5626575276575276,584,30,26,0.5605381944444444,0.5550165112665113,0.5953223903014698,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p075,fine_power_base_grid,0.5,0.075,0.565068493150685,0.5643072205572206,0.565068493150685,0.5655741943241942,584,30,26,0.5642039817821067,0.5591762404262405,0.5965025211887136,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p1,fine_power_base_grid,0.5,0.1,0.5684931506849316,0.5648566711066711,0.5684931506849316,0.5660503848003847,584,30,26,0.5648835452741702,0.5602217227217227,0.5978256982441083,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p5_base0p15,fine_power_base_grid,0.5,0.15,0.5702054794520548,0.5679396991896992,0.5702054794520548,0.5676641414141415,584,30,26,0.5703201659451659,0.5659305971805972,0.6005435754389729,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_score_family,1.0,0.05,0.580906148867314,0.6090381427699216,0.580906148867314,0.5850921829493257,618,28,24,0.5795438923935426,0.6016992575325909,0.6136746502600161,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,reference_score_family,0.5,0.05,0.587378640776699,0.6181243496713698,0.587378640776699,0.5928253492539207,618,28,24,0.5927847308092064,0.6141709101084101,0.6175565809712151,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,reference_score_family,0.25,0.05,0.5954692556634305,0.6341948456707551,0.5954692556634305,0.6068370518370518,618,28,24,0.6029862619897586,0.623452750952751,0.6233428550501721,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p0,fine_power_base_grid,0.1,0.0,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.5779798387315869,0.5995829671871339,0.6113674650260016,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p025,fine_power_base_grid,0.1,0.025,0.6003236245954693,0.6390974253895113,0.6003236245954693,0.6122334907156335,618,28,24,0.6070337296735898,0.6266566650941651,0.6278839815425182,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p05,fine_power_base_grid,0.1,0.05,0.6067961165048543,0.6466647736066918,0.6067961165048543,0.6264559977059977,618,28,24,0.6187314142733723,0.6376361639903306,0.6448399619131326,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p075,fine_power_base_grid,0.1,0.075,0.6132686084142395,0.6510708497836013,0.6132686084142395,0.6382045732045732,618,28,24,0.6255424451228647,0.6426628309961644,0.6557533142898998,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p1,fine_power_base_grid,0.1,0.1,0.6213592233009708,0.6577567775660204,0.6213592233009708,0.6103096374524946,618,28,24,0.6346944042748238,0.6515208556875224,0.6658609829341536,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p1_base0p15,fine_power_base_grid,0.1,0.15,0.6229773462783171,0.6591928896792157,0.6229773462783171,0.6117000294678866,618,28,24,0.6382312714480546,0.654341723091723,0.6792646304841427,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p0,fine_power_base_grid,0.15,0.0,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.5779798387315869,0.5995829671871339,0.6113674650260016,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p025,fine_power_base_grid,0.15,0.025,0.5922330097087378,0.6302133641892737,0.5922330097087378,0.6034243534243534,618,28,24,0.6007038222073187,0.6207907139157139,0.6221709514392441,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p05,fine_power_base_grid,0.15,0.05,0.6035598705501618,0.6423011681217629,0.6035598705501618,0.6235911145732574,618,28,24,0.6115957080992046,0.630719616032116,0.6333772797187431,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p075,fine_power_base_grid,0.15,0.075,0.6051779935275081,0.6457178039097221,0.6051779935275081,0.6256443093943094,618,28,24,0.6175394244450189,0.636689194293361,0.6438511682414121,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p1,fine_power_base_grid,0.15,0.1,0.6132686084142395,0.651842454721873,0.6132686084142395,0.6388659488659488,618,28,24,0.6272615593419789,0.6444761026011027,0.651981249542225,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p15_base0p15,fine_power_base_grid,0.15,0.15,0.6197411003236246,0.6568308516400944,0.6197411003236246,0.6095159866588438,618,28,24,0.6322329768133964,0.6491068345235013,0.6649088112502747,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p2_base0p0,fine_power_base_grid,0.2,0.0,0.5760517799352751,0.60540916974418,0.5760517799352751,0.5810512734619877,618,28,24,0.5779798387315869,0.5995829671871339,0.6113674650260016,24
