phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,history_floor,history_cap,position_floor,position_cap,context_std_floor,context_std_ref,context_count_floor,context_count_ref,fallback_base_weight,mean_reliability,std_reliability,min_reliability,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.5776699029126213,0.6182422582458057,0.5776699029126213,0.6163607655571941,618,28,24,0.5898816509830496,0.6078469293052626,0.6486120266608071,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6326860841423948,0.6654172950038534,0.6326860841423948,0.6643064012706869,618,28,24,0.6515614339040912,0.6667359954859955,0.6562660221196808,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8266286361398809,0.05912297719452888,0.7,0.56957928802589,0.6106404723110089,0.56957928802589,0.6038231543588687,618,28,24,0.582645617785478,0.6008613608613609,0.6486486486486487,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.7883406593873715,0.05326220424208846,0.7,0.56957928802589,0.6106404723110089,0.56957928802589,0.6038231543588687,618,28,24,0.5849904951303553,0.6031210610377277,0.6487585146121732,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8263127767286363,0.06585562447778283,0.578125,0.5679611650485437,0.6074353441058807,0.5679611650485437,0.601075901611616,618,28,24,0.5752337988351974,0.5940848040848041,0.6434483263751557,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8419081753662198,0.049881547020071804,0.6965905623681552,0.5663430420711975,0.6099167881004827,0.5663430420711975,0.6040513289620433,618,28,24,0.5810805162203764,0.5991379261170928,0.6511755658097121,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.7957314457218863,0.0690596280670895,0.6510780249609681,0.6294498381877023,0.6615869069822888,0.6294498381877023,0.6559811947311948,618,28,24,0.6503761681209232,0.6650589688089689,0.6609902585512341,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.7979460704085168,0.06251480547573719,0.6391218409727824,0.627831715210356,0.6572449757653577,0.627831715210356,0.651515491783349,618,28,24,0.6420761348208901,0.6567239820364821,0.6577675236211822,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.7979460704085168,0.06251480547573719,0.6391218409727824,0.6262135922330098,0.6576742897911628,0.6262135922330098,0.6519879029700458,618,28,24,0.6415807968255521,0.6565972183680516,0.6597084889767816,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.81352019050537,0.06959767348039611,0.5512421875,0.5663430420711975,0.6101747860364991,0.5663430420711975,0.6050433924541068,618,28,24,0.576225648865509,0.5943484640359641,0.6446934739617667,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6438127090301003,0.6619073750323752,0.6438127090301003,0.6647609427609428,598,35,28,0.6214456936098728,0.6195734985913558,0.6326622700451232,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.637123745819398,0.6608289891325606,0.637123745819398,0.6638982340410912,598,35,28,0.6236771768861321,0.625814222153508,0.6262408885803541,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.6354515050167224,0.6614714683464683,0.6354515050167224,0.6644122174122173,598,35,28,0.6222474209041373,0.625071355562427,0.6241929885456439,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.6287625418060201,0.6517294577116007,0.6287625418060201,0.6524366797223939,598,35,28,0.5925983717774762,0.58289214423143,0.6279763970843457,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8707682961686501,0.08567086249073931,0.7,0.6471571906354515,0.6645859464609466,0.6471571906354515,0.6669037999037999,598,35,28,0.6166893885550602,0.614115152374081,0.6228740020826102,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8192624856547709,0.06694099166146016,0.7,0.6471571906354515,0.6645859464609466,0.6471571906354515,0.6669037999037999,598,35,28,0.6096229889513471,0.6085621736068164,0.6235682054842069,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8442439252578997,0.09944951855349278,0.578125,0.6454849498327759,0.6636930893180895,0.6454849498327759,0.6661895141895142,598,35,28,0.6359707953737804,0.6382429095375525,0.619784796945505,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8488110783662554,0.07406407851198615,0.6810357684679226,0.6471571906354515,0.6655591135055422,0.6471571906354515,0.6676823335394764,598,35,28,0.6157772824190735,0.6132069418676561,0.6225963207219716,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8133323096012492,0.08578367715390002,0.6075,0.6337792642140468,0.6515735620199907,0.6337792642140468,0.652311963169106,598,35,28,0.5912312894402447,0.5825007945097231,0.622075668170774,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.7926194275526073,0.08093689997800668,0.5839881714612436,0.637123745819398,0.6575779082029084,0.637123745819398,0.6571154401154401,598,35,28,0.6036571471646098,0.5981371753246754,0.6205137105171815,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.7926194275526073,0.08093689997800668,0.5839881714612436,0.6387959866220736,0.6614469558219561,0.6387959866220736,0.6602106782106782,598,35,28,0.6047067691843812,0.5995170454545454,0.6207219715376605,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8035103548731186,0.10149109194700065,0.538234375,0.6471571906354515,0.6655591135055422,0.6471571906354515,0.6676823335394764,598,35,28,0.6407966660205465,0.6433118815708101,0.6182575494619923,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.5565068493150684,0.5549004236504237,0.5565068493150684,0.5382549703383037,584,30,26,0.5488307178932178,0.5456402393902393,0.5925687515645675,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.553082191780822,0.5458573833573834,0.553082191780822,0.537295975629309,584,30,26,0.5450854527417028,0.5413424538424538,0.5829846582984658,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.5565068493150684,0.5532291782291782,0.5565068493150684,0.5508938592271926,584,30,26,0.5539805420274171,0.551034151034151,0.575403211386475,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.5736301369863014,0.5662150349650349,0.5736301369863014,0.5621482683982684,584,30,26,0.5672966269841271,0.563269092019092,0.5885992203983835,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8507130629746029,0.07908990900294709,0.7,0.5547945205479452,0.5534759222259222,0.5547945205479452,0.537020402437069,584,30,26,0.5629849837662337,0.5595759333259334,0.5766906268998319,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8047044198586504,0.06273222664062333,0.7,0.5582191780821918,0.5565029877529878,0.5582191780821918,0.5396438592271925,584,30,26,0.5618738726551228,0.5586286398786398,0.5866323355863104,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8373216165186255,0.08555580033114649,0.578125,0.5565068493150684,0.5549004236504237,0.5565068493150684,0.5382549703383037,584,30,26,0.5629068587662338,0.5588743663743664,0.5904945821263813,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8486844326125349,0.06899774163514581,0.72975,0.565068493150685,0.5625087875087875,0.565068493150685,0.5517271925605258,584,30,26,0.5666432178932179,0.5639094701594701,0.5788720809641311,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8065334124871946,0.08748252364695301,0.6075,0.5753424657534246,0.5698322510822511,0.5753424657534246,0.5652831890331889,584,30,26,0.5782192460317461,0.5732248307248308,0.5790508886743196,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.7986244293522389,0.08202506594177175,0.625760625,0.5736301369863014,0.5691912254412255,0.5736301369863014,0.5647276334776336,584,30,26,0.5767695932539684,0.5720816683316683,0.5743303651253442,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.7986244293522389,0.08202506594177175,0.625760625,0.5702054794520548,0.5675199800199799,0.5702054794520548,0.5632792207792207,584,30,26,0.5742671130952381,0.5704485791985792,0.578550227085792,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8118824390063842,0.08931555628571142,0.5625156250000001,0.5667808219178082,0.5644318644318644,0.5667808219178082,0.5558938592271925,584,30,26,0.5713220373376624,0.5673603248603248,0.5859528662875944,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.5614886731391586,0.5914852300859138,0.5614886731391586,0.5703475525796955,618,28,24,0.56636670439118,0.5850929780096447,0.589430894308943,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.5728155339805825,0.6043588493191822,0.5728155339805825,0.5815909388230817,618,28,24,0.5768839649084405,0.5965568228068228,0.5890280524426866,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.587378640776699,0.6197590822681122,0.587378640776699,0.6059862525041096,618,28,24,0.58395883448331,0.6034075723659057,0.5828389364974731,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6197411003236246,0.6494376689916551,0.6197411003236246,0.5989610686932115,618,28,24,0.6395567718994293,0.6547535219410219,0.5922874093605801,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.812926693936944,0.05853043698614136,0.7,0.5598705501618123,0.5891789256196828,0.5598705501618123,0.5676548088155231,618,28,24,0.5597094727339482,0.5784351296851297,0.5841207060719257,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.7792060312520801,0.053642542582509674,0.7,0.5614886731391586,0.5904810089530161,0.5614886731391586,0.5689303190196048,618,28,24,0.5606807237051992,0.5792067346234013,0.5849996337801215,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8152821045458001,0.06545533041570503,0.578125,0.5598705501618123,0.5891789256196828,0.5598705501618123,0.5676548088155231,618,28,24,0.5616519746764501,0.5799783395616729,0.5754412949534901,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8306877346142847,0.04996414299318011,0.715125,0.580906148867314,0.6129517760122766,0.580906148867314,0.5895109123680552,618,28,24,0.5781271661516416,0.5978106808315142,0.5849996337801215,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.7856034366063954,0.07379420235639463,0.6414045316231941,0.6245954692556634,0.6531592751802052,0.6245954692556634,0.6022329026793312,618,28,24,0.6431294618357556,0.658733800921301,0.5914084816523841,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.7876737786830239,0.06671337918344725,0.6507637500000001,0.6197411003236246,0.6516917015744738,0.6197411003236246,0.601614602328888,618,28,24,0.6390239713666287,0.6553421462796463,0.5896872482238336,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.7876737786830239,0.06671337918344725,0.6507637500000001,0.616504854368932,0.6451653768189823,0.616504854368932,0.5952765620622765,618,28,24,0.6334445760145061,0.6494358612066945,0.5914084816523841,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8026831859142898,0.06970534676019959,0.5512421875,0.580906148867314,0.6129517760122766,0.580906148867314,0.5895109123680552,618,28,24,0.5800696680941436,0.5993538907080573,0.5753314289899656,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6304347826086957,0.6063949377342235,0.6304347826086957,0.6155890881605167,598,35,28,0.6011410480067196,0.593929773929774,0.6417910447761194,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.6304347826086957,0.6126354895104894,0.6304347826086957,0.6205815295815296,598,35,28,0.6062026447847343,0.6019163574520717,0.6388753904894133,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.6254180602006689,0.6128055575377004,0.6254180602006689,0.6207175840032984,598,35,28,0.6059467812452887,0.6030898268398268,0.6377993752169386,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.6153846153846154,0.605614170882028,0.6153846153846154,0.6137739984882843,598,35,28,0.5625613275613276,0.5519240019240019,0.6296771954182576,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9013361168848609,0.08727219434604436,0.7,0.6304347826086957,0.6063949377342235,0.6304347826086957,0.6155890881605167,598,35,28,0.5862369968340118,0.5776287535216106,0.6234987851440472,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.844640218495482,0.07318783748918009,0.7,0.6287625418060201,0.6057335620728478,0.6287625418060201,0.6150599876314161,598,35,28,0.5846070513234692,0.5760716862502576,0.6297466157584173,28
