phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,base_weight,history_floor,history_cap,agreement_gamma,selected_alignment,stage1_source,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5598705501618123,0.597959648662693,0.5598705501618123,0.5918696713339571,618,28,24,0.5804146902049,0.5991102955686289,0.6450596938401817,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5598705501618123,0.597959648662693,0.5598705501618123,0.5918696713339571,618,28,24,0.5804146902049,0.5991102955686289,0.6450596938401817,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5598705501618123,0.597959648662693,0.5598705501618123,0.5918696713339571,618,28,24,0.5804146902049,0.5991102955686289,0.6450596938401817,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5598705501618123,0.597959648662693,0.5598705501618123,0.5918696713339571,618,28,24,0.5804146902049,0.5991102955686289,0.6450596938401817,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.551779935275081,0.5768390678546123,0.551779935275081,0.573766316355602,618,28,24,0.5689121775660237,0.5780464828381495,0.5440928733611661,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.551779935275081,0.5768390678546123,0.551779935275081,0.573766316355602,618,28,24,0.56777581392966,0.5770048161714828,0.545923972753241,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5533980582524272,0.5782126248531693,0.5533980582524272,0.5749436509257937,618,28,24,0.5691467914370013,0.5791891095016095,0.564381454625357,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5566343042071198,0.5814805721836166,0.5566343042071198,0.5777447486376058,618,28,24,0.5762899008528379,0.5858824316115983,0.5662125540174321,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5663430420711975,0.6070346282639884,0.5663430420711975,0.5998570807499378,618,28,24,0.5830565316579303,0.6019193499401833,0.6490148685270637,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5711974110032363,0.6119922224127591,0.5711974110032363,0.6049817973032259,618,28,24,0.5893474629488615,0.6082950113158446,0.6559364242291071,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5631067961165048,0.6036446172888381,0.5631067961165048,0.5976178517249945,618,28,24,0.583291019392418,0.6016051965010298,0.6474401230498791,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404682274247492,0.6584692952550096,0.6404682274247492,0.6745104789390504,598,35,28,0.6202788008011889,0.6194836330997047,0.6318292259632072,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6577913852020997,0.6421404682274248,0.6614681508967223,598,35,28,0.6209587344661971,0.6199217944753661,0.632488719194724,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6577913852020997,0.6421404682274248,0.6614681508967223,598,35,28,0.6209587344661971,0.6199217944753661,0.632488719194724,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6577913852020997,0.6421404682274248,0.6614681508967223,598,35,28,0.6209587344661971,0.6199217944753661,0.632488719194724,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6577913852020997,0.6421404682274248,0.6614681508967223,598,35,28,0.6209587344661971,0.6199217944753661,0.632488719194724,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6577913852020997,0.6421404682274248,0.6614681508967223,598,35,28,0.6209587344661971,0.6199217944753661,0.632488719194724,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404682274247492,0.6584692952550096,0.6404682274247492,0.6745104789390504,598,35,28,0.6353456742262712,0.635928051776266,0.6046858729607776,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6404682274247492,0.6584692952550096,0.6404682274247492,0.6745104789390504,598,35,28,0.6354285929659064,0.636424083522298,0.60418257549462,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6438127090301003,0.6584716573109431,0.6438127090301003,0.6620123685837971,598,35,28,0.6294989339019189,0.6296737141826426,0.6080527594585212,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6581645900395902,0.6421404682274248,0.6617667147667147,598,35,28,0.6289481165600569,0.6293666469112897,0.6073585560569246,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6454849498327759,0.660469956630671,0.6454849498327759,0.6636110080395795,598,35,28,0.622952337877711,0.6218350597814885,0.6321416174939257,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6505016722408027,0.6658270994878138,0.6505016722408027,0.6678967223252937,598,35,28,0.6207739441321531,0.6185867604617605,0.6316209649427282,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6421404682274248,0.6610145178895179,0.6421404682274248,0.664046657046657,598,35,28,0.6204009174904698,0.6186806414484985,0.6323498785144047,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.553082191780822,0.5494491619491619,0.553082191780822,0.5333321308321308,584,30,26,0.5457912833694083,0.5414405039405039,0.5862747201659335,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5512654012654012,0.5547945205479452,0.5351046176046176,584,30,26,0.5469023944805194,0.5426157176157176,0.5887422665665344,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5512654012654012,0.5547945205479452,0.5351046176046176,584,30,26,0.5469023944805194,0.5426157176157176,0.5887422665665344,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5512654012654012,0.5547945205479452,0.5351046176046176,584,30,26,0.5469023944805194,0.5426157176157176,0.5887422665665344,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5512654012654012,0.5547945205479452,0.5351046176046176,584,30,26,0.5469023944805194,0.5426157176157176,0.5887422665665344,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5512654012654012,0.5547945205479452,0.5351046176046176,584,30,26,0.5469023944805194,0.5426157176157176,0.5887422665665344,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.553082191780822,0.5494491619491619,0.553082191780822,0.5333321308321308,584,30,26,0.5437040043290043,0.5392901542901543,0.5396774308908201,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5539383561643836,0.5495381932881933,0.5539383561643836,0.5334092913259579,584,30,26,0.5468655866702742,0.542767464017464,0.5413761041376104,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5547945205479452,0.5513569763569763,0.5547945205479452,0.5351839826839826,584,30,26,0.5500171356421356,0.5472107059607059,0.541894646497157,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5582191780821918,0.5566632441632442,0.5582191780821918,0.5422827481160815,584,30,26,0.554209843975469,0.5510960335960337,0.544219146729607,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.559931506849315,0.5535649535649536,0.559931506849315,0.5370975629308963,584,30,26,0.5488121167027418,0.5440758315758315,0.5921396130601151,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5702054794520548,0.5667441354941355,0.5702054794520548,0.5559269280102613,584,30,26,0.5610244182900433,0.5572550135050135,0.5976111289918821,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5565068493150684,0.5539388851888852,0.5565068493150684,0.5374216370049704,584,30,26,0.5469247159090909,0.543495855995856,0.5914243822193612,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5614886731391586,0.5907741510415013,0.5614886731391586,0.5739047229225801,618,28,24,0.5646544015425135,0.5834967578717579,0.5829488024609977,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.593835493634094,0.5647249190938511,0.5766881696345981,618,28,24,0.5671116664997784,0.5860199060199061,0.5858785614883175,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.593835493634094,0.5647249190938511,0.5766881696345981,618,28,24,0.5671116664997784,0.5860199060199061,0.5858785614883175,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.593835493634094,0.5647249190938511,0.5766881696345981,618,28,24,0.5671116664997784,0.5860199060199061,0.5858785614883175,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.593835493634094,0.5647249190938511,0.5766881696345981,618,28,24,0.5671116664997784,0.5860199060199061,0.5858785614883175,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.593835493634094,0.5647249190938511,0.5766881696345981,618,28,24,0.5671116664997784,0.5860199060199061,0.5858785614883175,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5614886731391586,0.5907741510415013,0.5614886731391586,0.5739047229225801,618,28,24,0.5700295819176939,0.5896337728629395,0.5513989599355453,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5614886731391586,0.5907741510415013,0.5614886731391586,0.5739047229225801,618,28,24,0.5700295819176939,0.5896337728629395,0.5536329011938768,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5663430420711975,0.5948771603007607,0.5663430420711975,0.5775810267774554,618,28,24,0.5721899215780335,0.5913687816812817,0.5523694426133451,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5631067961165048,0.5906775250594588,0.5631067961165048,0.5739813394277681,618,28,24,0.5687781818026573,0.5871691464399799,0.5541639200175786,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5614886731391586,0.5901916571011644,0.5614886731391586,0.5683634255955685,618,28,24,0.564880690405166,0.5838198298614965,0.5892111623818941,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5728155339805825,0.6016587209719627,0.5728155339805825,0.5797761398654256,618,28,24,0.5735179738676242,0.5924719647636314,0.594557972606753,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.5647249190938511,0.5948290676209278,0.5647249190938511,0.5782557158450016,618,28,24,0.5674836430081185,0.5861346446763113,0.5881125027466491,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6270903010033445,0.6062461282104138,0.6270903010033445,0.614874802446231,598,35,28,0.5975672503284444,0.5910669621383907,0.6398125650815688,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6287625418060201,0.6033124547410261,0.6287625418060201,0.6125278636707209,598,35,28,0.5979936895608537,0.5908118600975744,0.6409580006942034,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6287625418060201,0.6033124547410261,0.6287625418060201,0.6125278636707209,598,35,28,0.5979936895608537,0.5908118600975744,0.6409580006942034,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6287625418060201,0.6033124547410261,0.6287625418060201,0.6125278636707209,598,35,28,0.5979936895608537,0.5908118600975744,0.6409580006942034,28
