experiment_id,suite,fold,model,mode,representation,interaction,auxiliary_weight,seed,params,eeg_params,base_epoch,base_dev_gauc,recovery_epoch,residual_scale,correction_abs_mean,eeg_gradient_norm,zero_sensitivity,shuffle_sensitivity,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
GR_auth_roll2_E8-band_region-bilinear_s0,auth,roll2,E8-band_region-bilinear,zero,band_region,bilinear,0.0,0,19739,18145,8,0.5939790764790766,1,0.0,0.0,0.0,0.0,0.0,0.5939790764790766,0.5984135309135309,0.6021886063727068,0.6244716082448254,0.21722444141892988,0.03783346996564165,6.224188566207886
GR_auth_roll2_E8-band_region-bilinear_s1,auth,roll2,E8-band_region-bilinear,zero,band_region,bilinear,0.0,1,19739,18145,15,0.6270128742784993,1,0.0,0.0,0.0,0.0,0.0,0.6270128742784993,0.629380573130573,0.6223581160819655,0.6124032739335424,0.21266597887687128,0.06764582316574295,8.789121389389038
GR_auth_roll2_E8-band_region-bilinear_s2,auth,roll2,E8-band_region-bilinear,zero,band_region,bilinear,0.0,2,19739,18145,11,0.6183198051948053,1,0.0,0.0,0.0,0.0,0.0,0.6183198051948053,0.6170966070966071,0.583664127597182,0.6218517636414386,0.2164789204644828,0.04062006181744292,7.954620838165283
GR_auth_roll2_E8-band_region-bilinear_s3,auth,roll2,E8-band_region-bilinear,zero,band_region,bilinear,0.0,3,19739,18145,18,0.6097288735569986,1,0.0,0.0,0.0,0.0,0.0,0.6097288735569986,0.6113958726458726,0.645460072238315,0.6156645975647241,0.21348044229484806,0.059140089158298374,10.047773838043213
GR_auth_roll2_E8-band_region-bilinear_s4,auth,roll2,E8-band_region-bilinear,zero,band_region,bilinear,0.0,4,19739,18145,13,0.6181387536075036,1,0.0,0.0,0.0,0.0,0.0,0.6181387536075036,0.6204131516631517,0.5807674426921288,0.6233739907913513,0.21707276810776147,0.06632436130109527,7.977492809295654
GR_auth_roll3_E0-band_region-bilinear_s0,auth,roll3,E0-band_region-bilinear,no_eeg,band_region,bilinear,0.0,0,19739,18145,10,0.5926261287275274,0,0.0,0.0,0.0,0.0,0.0,0.5926261287275274,0.6103722820389487,0.6400058595180547,0.648301588227522,0.2100050194212514,0.06639081301430001,6.0231781005859375
GR_auth_roll3_E0-band_region-bilinear_s1,auth,roll3,E0-band_region-bilinear,no_eeg,band_region,bilinear,0.0,1,19739,18145,13,0.6145339314919734,0,0.0,0.0,0.0,0.0,0.0,0.6145339314919734,0.629072940947941,0.6481359408188676,0.6307113569661251,0.20364329473720189,0.030439611630325953,6.826971054077148
GR_auth_roll3_E0-band_region-bilinear_s2,auth,roll3,E0-band_region-bilinear,no_eeg,band_region,bilinear,0.0,2,19739,18145,3,0.5857655650487819,0,0.0,0.0,0.0,0.0,0.0,0.5857655650487819,0.6036124215290882,0.5814106789716545,0.6532090525824352,0.2122907930379311,0.021740502828189054,4.136744737625122
GR_auth_roll3_E0-band_region-bilinear_s3,auth,roll3,E0-band_region-bilinear,no_eeg,band_region,bilinear,0.0,3,19739,18145,19,0.6466661543584621,0,0.0,0.0,0.0,0.0,0.0,0.6466661543584621,0.659991690408357,0.6836592690251226,0.6141441839243107,0.19805374520454858,0.03486512282749992,9.11090350151062
GR_auth_roll3_E0-band_region-bilinear_s4,auth,roll3,E0-band_region-bilinear,no_eeg,band_region,bilinear,0.0,4,19739,18145,2,0.5888518338693165,0,0.0,0.0,0.0,0.0,0.0,0.5888518338693165,0.6059895043228377,0.5795429575917381,0.6536666690887285,0.21248557583476332,0.020471948004950734,3.6976966857910156
