phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,context_threshold,smooth_threshold,smooth_scale,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6294498381877023,0.6342969149169162,0.6294498381877023,0.6372866188044759,618,28,24,0.6274266914127054,0.6351170164711831,0.5533582362850655,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6245954692556634,0.6294330480738827,0.6245954692556634,0.6331175900818756,618,28,24,0.6115287005147144,0.6200817431025765,0.541089870358163,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-shuffle,False,shuffle_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.6245954692556634,0.6294330480738827,0.6245954692556634,0.6331175900818756,618,28,24,0.6100135489995631,0.6186928542136876,0.5423350179447741,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.6471571906354515,0.6259077727827728,0.6471571906354515,0.6335497835497836,598,35,28,0.6087911093881243,0.6052146464646465,0.6155848663658451,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6421404682274248,0.6244763668870812,0.6421404682274248,0.6324046588332303,598,35,28,0.6083859921173354,0.6044068233353947,0.6158972578965637,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6438127090301003,0.6245188838938838,0.6438127090301003,0.6372005772005771,598,35,28,0.6075437746333269,0.6030951736755308,0.6173550850399167,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6454849498327759,0.6283454145061287,0.6454849498327759,0.6354998969284683,598,35,28,0.6102552174193965,0.606660224695939,0.6155501561957654,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.6488294314381271,0.6298760267510267,0.6488294314381271,0.6367243867243868,598,35,28,0.6154660679287546,0.613647186147186,0.6155848663658452,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.6454849498327759,0.6229315823065822,0.6454849498327759,0.6311688311688312,598,35,28,0.6074646249273115,0.6027447948876521,0.6143353002429712,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.6471571906354515,0.6268998362748361,0.6471571906354515,0.6343434343434343,598,35,28,0.6112004910512373,0.6068302927231499,0.6026032627559875,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.6421404682274248,0.6244763668870812,0.6421404682274248,0.6324046588332303,598,35,28,0.6083859921173354,0.6044068233353947,0.6158972578965637,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6421404682274248,0.6244763668870812,0.6421404682274248,0.6324046588332303,598,35,28,0.6083859921173354,0.6044068233353947,0.6158972578965637,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6471571906354515,0.6289831696081695,0.6471571906354515,0.636010101010101,598,35,28,0.6048087484654648,0.6004295506081221,0.6137799375216938,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-zero,False,zero_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.6471571906354515,0.6289831696081695,0.6471571906354515,0.636010101010101,598,35,28,0.6085187697874266,0.6047662853019996,0.6138840680319334,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.5821917808219178,0.5681457431457432,0.5821917808219178,0.5574723424723425,584,30,26,0.5654407918470419,0.5620636308136308,0.5745091728355327,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.5924657534246576,0.5774584212084212,0.5924657534246576,0.5655433301266635,584,30,26,0.5776757530663781,0.5738738113738113,0.5752244036762866,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.5958904109589042,0.5891215266215266,0.5958904109589042,0.5716698733365401,584,30,26,0.5870608991702742,0.5850499037999037,0.5788005578800557,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.583904109589041,0.5689470251970252,0.583904109589041,0.558166786916787,584,30,26,0.5708824855699857,0.5670482295482295,0.5747237420877588,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.5821917808219178,0.5681457431457432,0.5821917808219178,0.5574723424723425,584,30,26,0.5665345418470419,0.5630251692751693,0.5746164574616457,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.583904109589041,0.5713508713508714,0.583904109589041,0.5602501202501203,584,30,26,0.5761925054112556,0.5716797091797091,0.5805528734399028,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.583904109589041,0.5731314981314981,0.583904109589041,0.5617933301266634,584,30,26,0.5771623602092352,0.5733243608243608,0.5763687730214927,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.5924657534246576,0.5774584212084212,0.5924657534246576,0.5655433301266635,584,30,26,0.5776757530663781,0.5738738113738113,0.5752244036762866,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.5924657534246576,0.5774584212084212,0.5924657534246576,0.5655433301266635,584,30,26,0.5776757530663781,0.5738738113738113,0.5752244036762866,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.5821917808219178,0.5681457431457432,0.5821917808219178,0.5574723424723425,584,30,26,0.5770518804112554,0.5721993284493284,0.5770124807781711,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-zero,False,zero_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.5873287671232876,0.5723124098124098,0.5873287671232876,0.5610834535834536,584,30,26,0.5805885867604618,0.5762515262515262,0.577155526946322,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.5711974110032363,0.6000163149901927,0.5711974110032363,0.5833221540364397,618,28,24,0.576482724734473,0.5961917634834302,0.6128689665275032,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.5776699029126213,0.607759746327374,0.5776699029126213,0.5905439897404182,618,28,24,0.5824865693746814,0.6025041432333099,0.6162015674210797,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.5825242718446602,0.6141130938813796,0.5825242718446602,0.5960941439512867,618,28,24,0.5926249546878917,0.6115779783488117,0.6236724529407457,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.5728155339805825,0.6048038480589758,0.5728155339805825,0.5880103626532198,618,28,24,0.5781921264438746,0.598603028915529,0.6139310041749066,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.5711974110032363,0.6000163149901927,0.5711974110032363,0.5833221540364397,618,28,24,0.5777842010359493,0.5975034918784919,0.6126858565882956,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.5728155339805825,0.6026204816568593,0.5728155339805825,0.5862983445126302,618,28,24,0.5733122840640323,0.592581754665088,0.6112575990624772,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.5760517799352751,0.6068127766304043,0.5760517799352751,0.5897323014287299,618,28,24,0.5812945795463278,0.6015571735363402,0.6075221563026441,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.5776699029126213,0.607759746327374,0.5776699029126213,0.5905439897404182,618,28,24,0.5824865693746814,0.6025041432333099,0.6162015674210797,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.5776699029126213,0.607759746327374,0.5776699029126213,0.5905439897404182,618,28,24,0.5824865693746814,0.6025041432333099,0.6162015674210797,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.5728155339805825,0.6048038480589758,0.5728155339805825,0.5880103626532198,618,28,24,0.5801831909349392,0.5999533375575042,0.6115139529773677,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-zero,False,zero_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.5728155339805825,0.6048038480589758,0.5728155339805825,0.5880103626532198,618,28,24,0.5798044030561513,0.599606115335282,0.6121365267706731,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.6471571906354515,0.6232215899180186,0.6471571906354515,0.6268526077097505,598,35,28,0.6033431328207446,0.5987087713873428,0.6107948628948281,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6488294314381271,0.6247427539391825,0.6488294314381271,0.6280695389266817,598,35,28,0.605921905623398,0.6003539433450148,0.6116973273169038,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6488294314381271,0.6224859168609169,0.6488294314381271,0.6262640692640692,598,35,28,0.6060487605263724,0.6002909838177696,0.6125303713988198,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6471571906354515,0.6232215899180186,0.6471571906354515,0.6268526077097505,598,35,28,0.6032602140811095,0.5977167078952794,0.6113502256161054,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.6488294314381271,0.6244120661084948,0.6488294314381271,0.6278049886621315,598,35,28,0.6046366651590531,0.5998992475778191,0.610829573064908,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.6471571906354515,0.6232215899180186,0.6471571906354515,0.6268526077097505,598,35,28,0.5987366199306496,0.5942512497423211,0.6070114543561264,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.6471571906354515,0.6232215899180186,0.6471571906354515,0.6268526077097505,598,35,28,0.6043796170661841,0.5988327793238508,0.5970843457132939,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.6488294314381271,0.6247427539391825,0.6488294314381271,0.6280695389266817,598,35,28,0.605921905623398,0.6003539433450148,0.6116973273169038,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6488294314381271,0.6247427539391825,0.6488294314381271,0.6280695389266817,598,35,28,0.605921905623398,0.6003539433450148,0.6116973273169038,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6471571906354515,0.6232215899180186,0.6471571906354515,0.6268526077097505,598,35,28,0.6007161163877581,0.5944264713461143,0.6091634849010761,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-zero,False,zero_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.6471571906354515,0.6232215899180186,0.6471571906354515,0.6268526077097505,598,35,28,0.6004447459671339,0.5950449005359719,0.6089899340506769,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.5565068493150684,0.547177590927591,0.5565068493150684,0.5403713724547058,584,30,26,0.5439939574314574,0.5405550468050468,0.5752959267603619,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.5547945205479452,0.5495738058238059,0.5547945205479452,0.5419189915023248,584,30,26,0.5463377074314574,0.5434396621896622,0.5764045345635304,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.565068493150685,0.5649278961778962,0.565068493150685,0.5626332772166105,584,30,26,0.5560426812770562,0.5544369981869981,0.5803740657297143,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.559931506849315,0.5534733784733785,0.559931506849315,0.545827721661055,584,30,26,0.5493969832251082,0.5461563899063899,0.5755104960125881,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.5565068493150684,0.547177590927591,0.5565068493150684,0.5403713724547058,584,30,26,0.5450877074314573,0.5415165852665853,0.5752959267603619,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.5582191780821918,0.5526720964220965,0.5582191780821918,0.5451332772166106,584,30,26,0.5623794868326117,0.5585051522551523,0.5832707506347673,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.5565068493150684,0.5505353442853443,0.5565068493150684,0.5427523248356583,584,30,26,0.5499426181457431,0.5464616402116402,0.5807674426921289,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.5547945205479452,0.5495738058238059,0.5547945205479452,0.5419189915023248,584,30,26,0.5463377074314574,0.5434396621896622,0.5764045345635304,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.5547945205479452,0.5495738058238059,0.5547945205479452,0.5419189915023248,584,30,26,0.5463377074314574,0.5434396621896622,0.5764045345635304,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.5582191780821918,0.5526720964220965,0.5582191780821918,0.5451332772166106,584,30,26,0.5556086534992783,0.5520948958448959,0.5804098272717519,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-zero,False,zero_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.559931506849315,0.5534733784733785,0.559931506849315,0.545827721661055,584,30,26,0.5564457070707071,0.5527817090317091,0.5803383041876766,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.56957928802589,0.5974859899350353,0.56957928802589,0.5832385240420955,618,28,24,0.5744312311620003,0.592483084045584,0.587819526843917,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.5663430420711975,0.5934522173350864,0.5663430420711975,0.5739949402449402,618,28,24,0.5745021198692527,0.5926171128254462,0.5904563099685051,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.5776699029126213,0.605492807815918,0.5776699029126213,0.585323360501932,618,28,24,0.5843214671886001,0.6018377918377918,0.5970482677799751,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.5679611650485437,0.5946958113636067,0.5679611650485437,0.5802623335659051,618,28,24,0.5725137042444735,0.5903777048568716,0.588771698527796,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.5663430420711975,0.5920878792737668,0.5663430420711975,0.5785071443107158,618,28,24,0.5704285031208108,0.5888315272690273,0.5874166849776606,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.5663430420711975,0.5924308428762118,0.5663430420711975,0.5731194764230478,618,28,24,0.5722570164877856,0.5890825108533441,0.5872701970262946,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.5663430420711975,0.5935469143047832,0.5663430420711975,0.5740761090761091,618,28,24,0.5745339062646755,0.592711809795143,0.5829488024609976,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.5663430420711975,0.5934522173350864,0.5663430420711975,0.5739949402449402,618,28,24,0.5745021198692527,0.5926171128254462,0.5904563099685051,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.5663430420711975,0.5934522173350864,0.5663430420711975,0.5739949402449402,618,28,24,0.5745021198692527,0.5926171128254462,0.5904563099685051,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.5679611650485437,0.5946958113636067,0.5679611650485437,0.5802623335659051,618,28,24,0.5743646310954004,0.5908957824582824,0.5861349154032081,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-zero,False,zero_eeg_control,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.5663430420711975,0.5922448309714499,0.5663430420711975,0.5731194764230478,618,28,24,0.5749321191628884,0.5918823344865012,0.5867941111843551,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.6538461538461539,0.67024025577597,0.6538461538461539,0.6684205318491032,598,35,28,0.6342293941547674,0.6364037054215627,0.6382158972578965,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6555183946488294,0.6665670771027913,0.6555183946488294,0.6645051879337592,598,35,28,0.6328883719928496,0.6343955284133856,0.638320027768136,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6538461538461539,0.6617182486825344,0.6538461538461539,0.6606261251975537,598,35,28,0.6288502293726175,0.628894772555487,0.6384241582783755,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6538461538461539,0.6704953578167864,0.6538461538461539,0.6686246134817563,598,35,28,0.6344745967134027,0.636658807462379,0.6381811870878167,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.6538461538461539,0.6702166352166353,0.6538461538461539,0.6684016354016353,598,35,28,0.6341997803191833,0.6363800848622277,0.6383894481082957,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.6538461538461539,0.67024025577597,0.6538461538461539,0.6684205318491032,598,35,28,0.6326305700932567,0.6345165300968872,0.6354390836515099,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.6521739130434783,0.6650128442985584,0.6521739130434783,0.6632618016903731,598,35,28,0.6310144084770951,0.6328412956091529,0.6179798681013537,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.6555183946488294,0.6665670771027913,0.6555183946488294,0.6645051879337592,598,35,28,0.6328883719928496,0.6343955284133856,0.638320027768136,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6555183946488294,0.6665670771027913,0.6555183946488294,0.6645051879337592,598,35,28,0.6328883719928496,0.6343955284133856,0.638320027768136,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-zero,False,zero_eeg_control,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6521739130434783,0.6696025006739291,0.6521739130434783,0.6679103277674706,598,35,28,0.629018759018759,0.630617527313956,0.6330440819160015,28
