phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,feature_set,pair_weighting,oof_meta,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.666095890410959,0.6385794760794762,0.666095890410959,0.6205122655122656,584,30,26,0.6289259785353536,0.6258399933399933,0.6208918928584202,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6731391585760518,0.6778759996071657,0.6731391585760518,0.6780240064168636,618,28,24,0.6751769500895376,0.6793894492852827,0.6401889694572621,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6956521739130435,0.6968833547404977,0.6956521739130435,0.7228546691403834,598,35,28,0.6703268290581723,0.6634692589156874,0.6712252690038181,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.660958904109589,0.6367377992377994,0.660958904109589,0.6189161455828123,584,30,26,0.6300591856060607,0.6273082010582011,0.6520401959732502,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6747572815533981,0.6789296912858575,0.6747572815533981,0.6789271707128849,618,28,24,0.6728583091345328,0.6770150104525104,0.614187358089797,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.677257525083612,0.6844576851719708,0.677257525083612,0.7067786023500309,598,35,28,0.6778841722125304,0.6758284374355803,0.6580006942034016,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6643835616438356,0.6391238391238392,0.6643835616438356,0.6209840468173802,584,30,26,0.6204176812770562,0.617881747881748,0.6246110932303401,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6763754045307443,0.6787870445807108,0.6763754045307443,0.6788049021084736,618,28,24,0.6755404754530628,0.6785891847350181,0.6347689152567202,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.7224080267558528,0.7486296970225543,0.7224080267558528,0.7630063217206076,598,35,28,0.7257911740001292,0.7277456108706107,0.5906976744186047,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6523972602739726,0.6356338106338106,0.6523972602739726,0.6195598845598844,584,30,26,0.6177625586219336,0.6184926184926185,0.5935700747416228,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6440129449838188,0.6517442244622327,0.6440129449838188,0.6564562884205742,618,28,24,0.6605148445183411,0.6632973276723277,0.5847066578773896,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.7224080267558528,0.7478029774458347,0.7224080267558528,0.7623449460592319,598,35,28,0.724132799207426,0.7258028198653198,0.591877820201319,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6541095890410958,0.6383581696081696,0.6541095890410958,0.6217225829725829,584,30,26,0.6180452967171717,0.6197580197580197,0.5945713979186783,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6488673139158576,0.6687738210230793,0.6488673139158576,0.6712125242482385,618,28,24,0.6693282533317498,0.6814631125047792,0.5865011352816231,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.7240802675585284,0.7294994060172632,0.7240802675585284,0.7457179619322476,598,35,28,0.7253491201998665,0.7268419741634028,0.59375216938563,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.648972602739726,0.6233729233729234,0.648972602739726,0.5998729357062691,584,30,26,0.6112286931818182,0.6113356550856551,0.598433644458749,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6472491909385113,0.6744879105147423,0.6472491909385113,0.6716529072779072,618,28,24,0.6727314546370491,0.6871301114009448,0.5910788837618105,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6939799331103679,0.6988601048422478,0.6939799331103679,0.6982303305160449,598,35,28,0.6754235316921884,0.6742909537552396,0.6169732731690385,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6575342465753424,0.6302690365190364,0.6575342465753424,0.5995400432900433,584,30,26,0.6275647095959596,0.6255078255078256,0.5793727425526589,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.627831715210356,0.6431212868288784,0.627831715210356,0.6381489575239574,618,28,24,0.6411624311973962,0.6456220862470863,0.526587563172929,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6872909698996655,0.6943189779796922,0.6872909698996655,0.6864777709063423,598,35,28,0.6694120307553143,0.6689114787329072,0.6261714682401944,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.648972602739726,0.6321081696081696,0.648972602739726,0.6163059163059162,584,30,26,0.6278929924242423,0.6295433732933733,0.6084111146872653,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6343042071197411,0.6466778906734724,0.6343042071197411,0.6521418528561387,618,28,24,0.6451298895354839,0.6499304861804862,0.5789936277741156,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6889632107023411,0.6986920354777498,0.6889632107023411,0.7122137016422729,598,35,28,0.624629934741875,0.6207572966055108,0.6177889621659146,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6575342465753424,0.6412860287860287,0.6575342465753424,0.6273552990219657,584,30,26,0.5,0.5,0.5,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6343042071197411,0.6547041603143254,0.6343042071197411,0.6470423458816316,618,28,24,0.5,0.5,0.5,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6705685618729097,0.6778279954172814,0.6705685618729097,0.6794510410224696,598,35,28,0.656599900928259,0.6542056405895692,0.6551891704269351,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6523972602739726,0.6353132978132977,0.6523972602739726,0.6201948051948051,584,30,26,0.6214344336219336,0.619543512043512,0.5962521903944498,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6504854368932039,0.655947266790275,0.6504854368932039,0.6600588961303246,618,28,24,0.6543751508786474,0.6578475922225921,0.6371127224785761,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6739130434782609,0.6874321148428294,0.6739130434782609,0.6907057651343366,598,35,28,0.6509235209235208,0.6469220049130764,0.646442207566817,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6558219178082192,0.6412580475080474,0.6558219178082192,0.6250162337662337,584,30,26,0.6379882530663781,0.6361408036408036,0.6147409076279369,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6326860841423948,0.6464382537671689,0.6326860841423948,0.6401167219024362,618,28,24,0.6457261755338678,0.6502811270519604,0.581154325056764,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2030,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6755852842809364,0.6802939818118391,0.6755852842809364,0.6814238301381158,598,35,28,0.6674125045766837,0.6658694727891159,0.6513016313779937,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6523972602739726,0.6386252636252636,0.6523972602739726,0.622536075036075,584,30,26,0.6232005321067822,0.621544289044289,0.5946071594607159,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.63915857605178,0.6446809755515573,0.63915857605178,0.6455194970373542,618,28,24,0.6463678803713769,0.6498934476017809,0.6474035010620376,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6471571906354515,0.6547665561951277,0.6471571906354515,0.686302343159486,598,35,28,0.6395387779716138,0.6356258804026662,0.604581742450538,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6229773462783171,0.6258094381264209,0.6229773462783171,0.6421871448657164,618,28,24,0.6137432400544288,0.6209527933486267,0.542774481798872,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6471571906354515,0.6545350747136462,0.6471571906354515,0.6832373393801966,598,35,28,0.6367099567099568,0.6320183553219267,0.604581742450538,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6301369863013698,0.6569037444037444,0.6301369863013698,0.6387610229276895,584,30,26,0.6400103715728716,0.6387549487549489,0.6501090727032149,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6197411003236246,0.6290205287333448,0.6197411003236246,0.6449395082430797,618,28,24,0.6151082018214885,0.6234942410984078,0.54467882516663,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.657190635451505,0.6573241903599047,0.657190635451505,0.6818972033257747,598,35,28,0.6440423424005514,0.6382541829863257,0.6059354390836514,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6386986301369864,0.6552031302031304,0.6386986301369864,0.6308056758056758,584,30,26,0.6409750405844157,0.64109681984682,0.6544719808318135,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6229773462783171,0.6525861066739228,0.6229773462783171,0.6651385750492894,618,28,24,0.6288040145557627,0.6483991047532714,0.551197539002417,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6438127090301003,0.6474862802541373,0.6438127090301003,0.6482179619322476,598,35,28,0.6275057612371046,0.6253502714217,0.6125303713988198,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6386986301369864,0.6617012617012618,0.6386986301369864,0.6519003527336861,584,30,26,0.647902462121212,0.6467292892292893,0.6157779923470299,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6116504854368932,0.6404303666260258,0.6116504854368932,0.6566576446040732,618,28,24,0.6272346631612365,0.6419273049481383,0.5710100344246686,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6354515050167224,0.6432880908773766,0.6354515050167224,0.6500181405895691,598,35,28,0.6287470655381104,0.6268125128839415,0.6190211732037486,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6404109589041096,0.6666259666259666,0.6404109589041096,0.6628615520282187,584,30,26,0.6549213113275614,0.653689874939875,0.6594785967170904,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.616504854368932,0.6384872634329225,0.616504854368932,0.6539292024113452,618,28,24,0.6293506901024383,0.6446248543123542,0.5940086427891306,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.637123745819398,0.6408463593285022,0.637123745819398,0.6419292242149385,598,35,28,0.6177773470310783,0.6132665730433587,0.6454356126345019,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6421232876712328,0.6643823768823769,0.6421232876712328,0.6528350970017637,584,30,26,0.5,0.5,0.5,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6181229773462783,0.6334007344707809,0.6181229773462783,0.6398323006358722,618,28,24,0.506895881895882,0.5219907407407408,0.497949168680876,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6220735785953178,0.6182836574800861,0.6220735785953178,0.6361806500377929,598,35,28,0.6196806013223924,0.6139283996426853,0.6437348143005901,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.636986301369863,0.6633140008140008,0.636986301369863,0.6605202821869489,584,30,26,0.6340290178571428,0.6371114533614535,0.620212423559704,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6262135922330098,0.638929583458576,0.6262135922330098,0.6543083338619053,618,28,24,0.6199479716088107,0.6321951505284839,0.6316560462901927,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6254180602006689,0.6294108305715448,0.6254180602006689,0.6327808012093725,598,35,28,0.6200291830888847,0.615904366797224,0.6558833738285318,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6455479452054794,0.6675518925518926,0.6455479452054794,0.6569708994708995,584,30,26,0.6369392586580087,0.640243783993784,0.6184243464578193,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6310679611650486,0.6509833020257749,0.6310679611650486,0.6556189841904126,618,28,24,0.616001704201005,0.6299643219434886,0.6025781879440416,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6237458193979933,0.6340574670038955,0.6237458193979933,0.6416568405139833,598,35,28,0.6253864874760398,0.622029822029822,0.6302325581395349,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6284246575342466,0.6519357956857957,0.6284246575342466,0.6369554673721339,584,30,26,0.6299541170634921,0.6308729696229697,0.6212137467367593,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6326860841423948,0.647227611002927,0.6326860841423948,0.6563789120931979,618,28,24,0.629169305830145,0.6425721346554679,0.6189115945213506,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6505016722408027,0.666975260189546,0.6505016722408027,0.6976413454270598,598,35,28,0.6555847386444402,0.6563061525115097,0.5968413745227352,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6198630136986302,0.637754144004144,0.6198630136986302,0.6371779300945968,584,30,26,0.615027619949495,0.6107530895030894,0.6451382183599756,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6472491909385113,0.6549447806605636,0.6472491909385113,0.6779771881557596,618,28,24,0.6339399625238785,0.6435108641358641,0.5691056910569106,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6521739130434783,0.6623550787836503,0.6521739130434783,0.6897785336356765,598,35,28,0.6553490125131917,0.6548520708788566,0.5973273169038529,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6284246575342466,0.6445496632996632,0.6284246575342466,0.6441784912618247,584,30,26,0.6227904040404041,0.6194862544862545,0.6475700032185387,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6472491909385113,0.6596644591302421,0.6472491909385113,0.6805345316059601,618,28,24,0.6388362414586192,0.6496194314944315,0.5715227422544495,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6521739130434783,0.6714112012326298,0.6521739130434783,0.6958896447467875,598,35,28,0.6480118886089035,0.6464620482031195,0.598958694897605,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6335616438356164,0.6507716820216822,0.6335616438356164,0.6490418069584737,584,30,26,0.6335730068542568,0.6325107762607763,0.6506812573758181,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6618122977346278,0.6933566715231124,0.6618122977346278,0.7105809237059236,618,28,24,0.6582706337951093,0.6791345344470345,0.5773822603090896,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6555183946488294,0.6601578943543228,0.6555183946488294,0.6631171579743007,598,35,28,0.6367038185694901,0.634736222771937,0.6177716070808748,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6335616438356164,0.6482267732267734,0.6335616438356164,0.6379473304473305,584,30,26,0.6379853219696969,0.6356281218781219,0.6140256767871831,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.63915857605178,0.6622176175385025,0.63915857605178,0.6865232122374979,618,28,24,0.6501992859510342,0.6582188798855465,0.6052515930564712,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.657190635451505,0.6567541717541718,0.657190635451505,0.6788465608465608,598,35,28,0.6416528827722858,0.6393264060674774,0.6315168344324887,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6284246575342466,0.6405636030636029,0.6284246575342466,0.6426948051948053,584,30,26,0.6327519615800866,0.6300598013098012,0.6405249794371134,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6504854368932039,0.6646666961361557,0.6504854368932039,0.6875044862544862,618,28,24,0.6555917082140857,0.6635220990429324,0.6418003369222881,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6321070234113713,0.6437976408512123,0.6321070234113713,0.6450839002267573,598,35,28,0.6115168745019491,0.6104036538857969,0.6546685178757377,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6335616438356164,0.6562305749805751,0.6335616438356164,0.6543019480519482,584,30,26,0.5,0.5,0.5083682008368201,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6359223300970874,0.672079723228459,0.6359223300970874,0.6933857874929304,618,28,24,0.506993006993007,0.5208333333333334,0.49754632681461947,24
